date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:12	37604/37604	---M--	200	added ('OK')	image/png	etag:%224542d5ac09f831aaa490c59b006a4349%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h7.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h7.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:12	42946/42946	---M--	200	added ('OK')	image/png	etag:%220abc3219e67640029b49de69213dfc6e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h6.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h6.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:13	38140/38140	---M--	200	added ('OK')	image/png	etag:%2239ba8f0eb85f0cf4bce04aeb4b1b168e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h5.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h5.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:13	30952/30952	---M--	200	added ('OK')	image/png	etag:%2285e959387ef2c261af547380ebcfcdf0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h4.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h4.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:13	29680/29680	---M--	200	added ('OK')	image/png	etag:%2287484a2c06f8d77510f0b4196d3d4e66%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h3.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h3.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:13	36416/36416	---M--	200	added ('OK')	image/png	etag:%22add562ca677ec9ec220690e4c574729d%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h2.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h2.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:14	35819/35819	---M--	200	added ('OK')	image/png	etag:%2225894ecbf4ecf659dab2b6b7baea5bf9%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h1.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h1.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:14	8059/8059	---M--	200	added ('OK')	image/png	etag:%222a09db9c265fbb95b2548eaddc6b181e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/fence/evil-gran.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/fence/evil-gran.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:14	2944/2944	---M--	200	added ('OK')	image/png	etag:%22d1947f35ea1c3eda1521994921650811%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/x.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/x.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:15	44461/44461	---M--	200	added ('OK')	image/png	etag:%225b93fea27ea9f264659012f73ea35848%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/gran.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/gran.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:15	44019/44019	---M--	200	added ('OK')	image/png	etag:%229907df2c24683e2cc0f3dfc8a84e2196%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/condo-top.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/condo-top.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:15	186169/186169	---M--	200	added ('OK')	image/png	etag:%2241566b74be64bd731e2a6f5938ca1dd5%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/condo-bottom.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/condo-bottom.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:15	6208/6208	---M--	200	added ('OK')	image/png	etag:%220920bf629ac0bd584ed28662e86a53a7%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag1.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag1.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:16	6607/6607	---M--	200	added ('OK')	image/png	etag:%22a4d6a90f87e6c63e29cc65fac50441c6%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag2.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag2.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:16	6978/6978	---M--	200	added ('OK')	image/png	etag:%226b20b2462433dbbacaa733fb6eed7b85%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag3.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag3.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:16	10506/10506	---M--	200	added ('OK')	image/png	etag:%22e99a39dfd0e9e905a8c3bba42063da77%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag4.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag4.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:16	7671/7671	---M--	200	added ('OK')	image/png	etag:%22e3f13f8e9531fb39cac6fa120868614c%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag5.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/tag5.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:17	1340/1340	---M--	200	added ('OK')	image/png	etag:%226babd73622326089e04fe86ad8a91029%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/line.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/line.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:17	2656/2656	---M--	200	added ('OK')	image/png	etag:%22e8cc74605a63a85c25a1596c81fad61b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/scissors.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/scissors.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:17	182574/182574	---M--	200	added ('OK')	image/png	etag:%22373995c65c8082f263f59d7e8f8e7c5b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/appartment.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/appartment/appartment.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:18	353/353	---M--	200	added ('OK')	image/png	etag:%229eff98447d9b2fe371f7ea0b3dddd265%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/pixels-pink.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/pixels-pink.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:18	353/353	---M--	200	added ('OK')	image/png	etag:%2262721f670beb9f462665986da06b979e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/pixels-blue.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/pixels-blue.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:18	76867/76867	---M--	200	added ('OK')	image/gif	etag:%22a3a158a880ec64d242cce6d7550e4563%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/battle.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/battle.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:18	34135/34135	---M--	200	added ('OK')	image/gif	etag:%22178cda4f773003c99dda2fb0150ac9ff%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/explosion.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/explosion.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:19	13847/13847	---M--	200	added ('OK')	image/gif	etag:%22634076abe72ccc4661e4d4fae0ad1483%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/beckyfall.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/boss-battle/beckyfall.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:19	181/181	---M--	200	added ('OK')	image/png	etag:%222eb73f46b1f08a89c1450bd8a47614e4%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/speed-lines-pink.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/speed-lines-pink.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:19	43242/43242	---M--	200	added ('OK')	image/gif	etag:%22aa16fe51cc7caf43a6d6ac5e61ddec53%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-chat/sun.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-chat/sun.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:20	2789/2789	---M--	200	added ('OK')	image/png	etag:%22fce1f1077335550c802b560d720c4490%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-chat/house.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-chat/house.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:20	606183/606183	---M--	200	added ('OK')	image/jpeg	etag:%22a124af2c52e9847b63877e2e11603a03%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1.jpg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1.jpg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:20	73324/73324	---M--	200	added ('OK')	image/png	etag:%2241b077b71ad6ac6d98be632a0b84c08e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/1.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/1.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:21	72704/72704	---M--	200	added ('OK')	image/png	etag:%221471eb791dce984c766259c349f977f7%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/2.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/2.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:21	70244/70244	---M--	200	added ('OK')	image/png	etag:%22e4c9a853ed5c5bb478087358e0041dfd%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/3.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/3.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:21	57599/57599	---M--	200	added ('OK')	image/png	etag:%22161795c143a85bb18bc39fb6d60e06e5%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/4.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/4.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:21	41533/41533	---M--	200	added ('OK')	image/png	etag:%22342239340abdb17ba8a6ea72b1515d52%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/5.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/5.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:22	37293/37293	---M--	200	added ('OK')	image/png	etag:%224da376eae8cdf12355df1878579a38c8%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/6.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/6.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:22	27512/27512	---M--	200	added ('OK')	image/png	etag:%22ced31d8f38b92363f23eae06ef9b66eb%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/7.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/7.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:22	24932/24932	---M--	200	added ('OK')	image/png	etag:%220865f0a116664533980e600a522133e9%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/8.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/8.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:22	12107/12107	---M--	200	added ('OK')	image/png	etag:%2220d24891b422195da5acacc1e127e99a%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/9.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section4-1/9.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:23	4674/4674	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e17d696de8c486c6c3c638816149044c+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-line.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-line.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:23	927/927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f0b93fc6c1bba1292afbe29cf7b7987f+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-foursquares.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-foursquares.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:23	1431/1431	---M-Z	200	added ('OK')	image/svg+xml	etag:%22814a3fd6edcd4ad9a2479786759bd091+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-fivesquares.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-fivesquares.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:24	1346/1346	---M-Z	200	added ('OK')	image/svg+xml	etag:%2203d031edb85ac685db72243e9294b918+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-section2-dots.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/animate-section2-dots.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:24	15455/15455	---M--	200	added ('OK')	image/png	etag:%22f6c81089f0f73a5e54bcdad4b0daf45f%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/game-over.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/game-over.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:24	42731/42731	---M--	200	added ('OK')	image/png	etag:%223920e6ccec6422c40fddd386ce43a1b1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/becky.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/becky.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:24	26373/26373	---M--	200	added ('OK')	image/png	etag:%22db4cb745325930bb65713a48b63a4f9e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/granny.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/granny.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:25	572/572	---M--	200	added ('OK')	image/png	etag:%226dfa2f4d726f414a01e00f6dd5dc67aa%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:25	2186/2186	---M--	200	added ('OK')	image/png	etag:%228b79d1df2a022b06c848dd0fa0b398b2%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket-explosion.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket-explosion.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:25	1022/1022	---M--	200	added ('OK')	image/png	etag:%22c8d3db99bcc4c33fe8f089e3703d52af%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/laser.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/laser.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:26	1502/1502	---M--	200	added ('OK')	image/png	etag:%228a88e1655f2645ffef458a6518430084%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/laser-blast.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/laser-blast.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:26	626/626	---M--	200	added ('OK')	image/png	etag:%22ea48680c88b8943b26ae0185169390ad%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket-blast.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/rocket-blast.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:26	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/POST	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/POST.12f.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
01:04:27	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/11.323	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/11.130.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/section-four-stats.svg)
